գին	price; cost		frequency top-1000
հունաստան	Greece		frequency top-1000
բանալ	to open		frequency top-1000
շուրջ	around (սեղանի շուրջ — around the table)	вокруг	frequency top-1000
իրենք	they (themselves)	они (сами)	frequency top-1000
ընկերություն	friendship		frequency top-1000
պապ	grandfather		frequency top-1000
լիճ	lake		frequency top-1000
հետևել	to follow		frequency top-1000
որպեսզի	in order to		frequency top-1000
նախագահ	president		frequency top-1000
բացի	besides, except, apart from		frequency top-1000
երկինք	sky		frequency top-1000
դեռևս	yet		frequency top-1000
հազիվ	barely, scarcely, just		frequency top-1000
սեփական	own, one's own; private	собственный; частный	frequency top-1000
հետևաբար	consequently, therefore, hence		frequency top-1000
ներքին	inside, interior, inner, internal		frequency top-1000
խիստ	strict, severe, stringent, austere, stern		frequency top-1000
էն	that (colloq dialectal of այն)	то (разг.)	frequency top-1000
համակարգ	system		frequency top-1000
հասկացություն	concept, notion	понятие	frequency top-1000
շարահյուսական	syntactic	синтаксический	frequency top-1000
մեթոդ	method, procedure, means		frequency top-1000
գործառական	functional	функциональный	frequency top-1000
մեջք	back		frequency top-1000
գործողություն	action		frequency top-1000
փնտրել	to look for, to search	искать	frequency top-1000
անծանոթ	unfamiliar; stranger	незнакомый; незнакомец	frequency top-1000
բացվել	to open up		frequency top-1000
սիրելի	dear, beloved		frequency top-1000
հասցե	address		frequency top-1000
ախորժակ	appetite		frequency top-1000
թերթ	petal		frequency top-1000
կրկնել	to repeat		frequency top-1000
փոր	belly, abdomen		frequency top-1000
սկսվել	to begin, start (intr.)	начинаться	frequency top-1000
արտաքին	outward, external, outer		frequency top-1000
իսկապես	really, indeed	действительно, правда	frequency top-1000
ծրագիր	program, plan, project		frequency top-1000
նախընտրել	to prefer, to give preference to, to favor		frequency top-1000
աղբ	garbage, trash, rubbish		frequency top-1000
ծնունդ	birth		frequency top-1000
որդ	worm		frequency top-1000
այգի	vineyard		frequency top-1000
հույս	hope		frequency top-1000
մահ	death	смерть	frequency top-1000
աղքատ	poor, indigent		frequency top-1000
էշ	donkey, ass		frequency top-1000
մատ	finger; toe		frequency top-1000
երևում	appearance, emergence		frequency top-1000
ճակատ	forehead		frequency top-1000
առջև	before, in front of in space		frequency top-1000
սրանք	these		frequency top-1000
այդպիսի	such; such a; of that kind; like that		frequency top-1000
իմաստուն	wise		frequency top-1000
մինչդեռ	whereas, while	тогда как, в то время как	frequency top-1000
ոնց	how		frequency top-1000
բախտ	luck, fortune		frequency top-1000
որոշում	decision		frequency top-1000
թիթեռնիկ	little butterfly	бабочка (уменьш.)	frequency top-1000
քաղաքական	political		frequency top-1000
հոգ	care		frequency top-1000
տարածել	to spread ; to stretch, to extend		frequency top-1000
իսկական	real, true, genuine, authentic		frequency top-1000
շերտ	slice; stripe, strip, streak		frequency top-1000
ուղղություն	direction; course		frequency top-1000
դրական	positive		frequency top-1000
կապակցություն	connectedness, coherence		frequency top-1000
ազդեցություն	effect		frequency top-1000
պաշտոնական	official		frequency top-1000
բնակչություն	population		frequency top-1000
դերանուն	pronoun		frequency top-1000
բնակիչ	inhabitant		frequency top-1000
ընդունել	to adopt		frequency top-1000
ցուրտ	cold		frequency top-1000
բարեկամ	friend		frequency top-1000
փակել	to close		frequency top-1000
հաճելի	pleasant		frequency top-1000
փախչել	to escape, to flee		frequency top-1000
մեքենա	automobile		frequency top-1000
աթոռ	chair		frequency top-1000
համեցեք	come!		frequency top-1000
ինքն	he/she himself	он/она сам(а)	frequency top-1000
բնակարան	flat, apartment		frequency top-1000
գլխարկ	hat		frequency top-1000
ուղիղ	straight, direct		frequency top-1000
սպիտակ	white		frequency top-1000
կոկորդ	throat		frequency top-1000
ճաշակ	taste		frequency top-1000
կարծես	as if, seemingly	как будто, кажется	frequency top-1000
հաջորդ	next, following, subsequent		frequency top-1000
եվրոպա	Europe	Европа	frequency top-1000
չինարեն	Chinese		frequency top-1000
ինը	9		frequency top-1000
թոռ	grandchild; grandson; granddaughter		frequency top-1000
հոր	father’s		frequency top-1000
եղավ	all right, OK		frequency top-1000
համեղ	delicious, tasty		frequency top-1000
լաց	crying, weeping		frequency top-1000
կամք	will		frequency top-1000
ուշադրություն	attention		frequency top-1000
լուր	news; report; information; tidings		frequency top-1000
չնայած	in spite of, despite, notwithstanding		frequency top-1000
հաջողություն	good luck		frequency top-1000
կանոն	rule, regulation, canon		frequency top-1000
հանրապետություն	republic		frequency top-1000
կարիք	necessity, need, want		frequency top-1000
տպավորություն	impression, effect		frequency top-1000
միևնույն	the very same	тот же самый	frequency top-1000
մասամբ	partly, in part, partially		frequency top-1000
մշակութային	cultural		frequency top-1000
հայտնել	to make public, known		frequency top-1000
հետազոտություն	research, study		frequency top-1000
հարկ	floor, storey		frequency top-1000
գործունեություն	activity		frequency top-1000
էություն	essence; nature ; gist		frequency top-1000
ածական	adjective, adjectival		frequency top-1000
բացասական	negative		frequency top-1000
իրադրություն	situation	ситуация, обстановка	frequency top-1000
անհատական	personal		frequency top-1000
արտահայտչական	expressive	выразительный	frequency top-1000
բաղադրիչ	constituent		frequency top-1000
հուզական	emotional	эмоциональный	frequency top-1000
հնդեվրոպական	Indo-European		frequency top-1000
ուսուցչուհի	teacher (female)		frequency top-1000
ամերիկա	America	Америка	frequency top-1000
կանգնած	standing		frequency top-1000
շինել	to build		frequency top-1000
աշխատասեր	industrious		frequency top-1000
օգնական	assistant		frequency top-1000
կենալ	to stand, be standing		frequency top-1000
դրսևորվել	to reveal himself		frequency top-1000
միթե	really?, is it so? (interrogative particle)	разве, неужели	frequency top-1000
թութակ	parrot		frequency top-1000
հեռախոս	telephone, phone	телефон	frequency top-1000
երեսուն	30		frequency top-1000
մայրիկ	mom, mommy		frequency top-1000
պատրաստել	to prepare		frequency top-1000
ձախ	left; left-hand		frequency top-1000
գուցե	maybe, perhaps		frequency top-1000
պատուհան	window		frequency top-1000
այդքան	that much		frequency top-1000
երաժշտություն	music		frequency top-1000
բեր	bring! (imp. of բերել)	принеси!	frequency top-1000
կինո	cinema, the movies; film	кино, кинотеатр	frequency top-1000
գերմանիա	Germany		frequency top-1000
գերմանական	German		frequency top-1000
ուշ	late		frequency top-1000
ափ	coast, bank, shore		frequency top-1000
ծնող	parent		frequency top-1000
բարդ	complicated, complex, difficult		frequency top-1000
ծիծաղել	to laugh		frequency top-1000
տխուր	sad, melancholy, sorrowful		frequency top-1000
չոր	dry		frequency top-1000
անմիջապես	immediately, instantly, promptly, right away		frequency top-1000
արդյոք	whether, really?, is it possible?		frequency top-1000
կապված	tied, connected; related to	связанный, привязанный	frequency top-1000
ներկա	present		frequency top-1000
զբաղմունք	occupation, pastime	занятие	frequency top-1000
ընտրել	to choose		frequency top-1000
փոխել	to change, to alter		frequency top-1000
էլի	again		frequency top-1000
պայման	condition		frequency top-1000
ժողովրդական	national, popular, folk		frequency top-1000
ենթակա	subject (grammatical); subordinate	подлежащее; подчинённый	frequency top-1000
հանկարծ	suddenly		frequency top-1000
գոյություն	existence, being		frequency top-1000
բուն	original, genuine, effective		frequency top-1000
ներկայացուցիչ	spokesperson, representative		frequency top-1000
ընդգծել	to underline, to underscore, to highlight		frequency top-1000
պահպանել	to keep, to preserve, to retain		frequency top-1000
հնչյունական	of or related to sound, phonic		frequency top-1000
ձգտում	aspiration, striving	стремление	frequency top-1000
հասկանալի	understandable, intelligible; clear		frequency top-1000
նմանատիպ	of the same kind, of the same type, similar		frequency top-1000
նորմ	norm	норма	frequency top-1000
հաճախականություն	frequency	частотность	frequency top-1000
մանավանդ	especially		frequency top-1000
մի օր	one day, someday	однажды, как-то раз	frequency top-1000
մեծանալ	to grow older		frequency top-1000
ճշգրիտ	exact		frequency top-1000
փորձ	attempt, try		frequency top-1000
մասնագետ	specialist		frequency top-1000
դաշտ	field		frequency top-1000
քաղաքացի	citizen		frequency top-1000
զբաղվել	to be busy with, occupy oneself	заниматься	frequency top-1000
գրիչ	pen		frequency top-1000
միակ	only, sole		frequency top-1000
մրսել	to freeze, to be cold, to shiver		frequency top-1000
սխալվել	to make a mistake, to err		frequency top-1000
հրավիրել	to invite		frequency top-1000
հարմար	comfortable, convenient		frequency top-1000
մինչ	while, whilst		frequency top-1000
առիթ	occasion, reason		frequency top-1000
ամենայն	all, entire		frequency top-1000
հավասար	equal, alike		frequency top-1000
իսպաներեն	Spanish		frequency top-1000
հունարեն	Greek		frequency top-1000
թուրք	Turk		frequency top-1000
հինգերորդ	5th		frequency top-1000
քննություն	examination, exam		frequency top-1000
սուտ	false, counterfeit, mock		frequency top-1000
վախ	fear	страх	frequency top-1000
խնձոր	apple		frequency top-1000
իմը	mine		frequency top-1000
շարունակել	to continue		frequency top-1000
երազ	dream		frequency top-1000
սար	mountain		frequency top-1000
խորթ	unrelated, step-		frequency top-1000
ընդարձակ	expansive, wide, broad, spacious		frequency top-1000
չար	evil, wicked		frequency top-1000
ցերեկ	daytime, day, morning or afternoon		frequency top-1000
մայիս	May		frequency top-1000
վերջ	end, ending, finish		frequency top-1000
թանկ	dear		frequency top-1000
կառք	carriage, coach		frequency top-1000
իմանալ	to know		frequency top-1000
նեղ	narrow		frequency top-1000
դժվարություն	difficulty	трудность	frequency top-1000
համաձայն	in agreement , concordant		frequency top-1000
պարզել	to clarify, clean, purify	прояснить, очистить	frequency top-1000
յուղ	oil		frequency top-1000
նայել	to look		frequency top-1000
ոչխար	sheep		frequency top-1000
գայլ	wolf		frequency top-1000
ոչ մի	no, not any		frequency top-1000
հաղորդել	to communicate, to transmit; to inform; to impart		frequency top-1000
հեռուստատեսություն	television		frequency top-1000
ծակ	having a hole, perforated, holed		frequency top-1000
հիմար	stupid, foolish, idiotic, moronic		frequency top-1000
կառուցվածք	structure, construction		frequency top-1000
չափազանց	extreme, excessive, undue		frequency top-1000
թարգմանություն	translation		frequency top-1000
հարաբերություն	relation		frequency top-1000
բարձրացնել	causative of բարձրանալ , to raise, heave, elevate		frequency top-1000
հարցում	survey, poll; inquiry	опрос; запрос	frequency top-1000
վերաբերել	to concern, to relate to	касаться, относиться	frequency top-1000
տոկոս	percent		frequency top-1000
խոր	deep		frequency top-1000
կացին	axe		frequency top-1000
կնիկ	married woman		frequency top-1000
համարել	to consider, esteem, deem		frequency top-1000
երանգ	hue; shade; tone		frequency top-1000
ընդունված	accepted, adopted		frequency top-1000
սկզբունք	principle		frequency top-1000
համարժեք	equivalent		frequency top-1000
օտարաբանություն	borrowing , barbarism, xénisme		frequency top-1000
վայր	place		frequency top-1000
առաջարկել	to propose		frequency top-1000
կոտրել	to break		frequency top-1000
կռվել	to fight		frequency top-1000
վառ	bright		frequency top-1000
հագնել	to wear		frequency top-1000
բույն	nest		frequency top-1000
վերադառնալ	to return		frequency top-1000
մարտ	March		frequency top-1000
տգեղ	ugly		frequency top-1000
ականջ	ear		frequency top-1000
վարվել	to treat		frequency top-1000
բանաստեղծ	poet		frequency top-1000
լուրջ	serious		frequency top-1000
քնած	asleep		frequency top-1000
վարդ	rose		frequency top-1000
փակ	closed, shut	закрытый	frequency top-1000
քերականություն	grammar		frequency top-1000
ժամանել	to arrive		frequency top-1000
գնել	to buy, to purchase		frequency top-1000
երանի	if only		frequency top-1000
կարճ	short		frequency top-1000
մենակ	alone		frequency top-1000
տարեդարձ	anniversary		frequency top-1000
շնորհակալ եմ	thank you		frequency top-1000
լողալ	to swim		frequency top-1000
ամուսին	husband		frequency top-1000
իրավունք	right		frequency top-1000
թուրքական	Turkish		frequency top-1000
մայրաքաղաք	capital, capital city		frequency top-1000
կեր	(animal) feed, fodder; eat! (imperative of ուտել)	корм; ешь!	frequency top-1000
հավ	hen, chicken		frequency top-1000
միս	meat; flesh		frequency top-1000
պաշտպանել	to protect, to defend		frequency top-1000
հայրիկ	dad, daddy	папа, папочка	frequency top-1000
բոլորովին	absolutely, quite, totally, utterly		frequency top-1000
սյուն	column, pillar		frequency top-1000
բացատրել	to explain		frequency top-1000
գիր	letter		frequency top-1000
նվեր	present, gift		frequency top-1000
վաղ	early		frequency top-1000
շարք	row		frequency top-1000
ծառա	servant		frequency top-1000
անկախ	independent		frequency top-1000
վառել	to set on fire, to burn		frequency top-1000
ճամփա	road		frequency top-1000
երջանիկ	happy, fortunate, lucky		frequency top-1000
արդյունք	result; outcome; product		frequency top-1000
խելացի	smart, clever, intelligent		frequency top-1000
կանգնել	to stand		frequency top-1000
գցել	to throw; cast; hurl, fling; chuck		frequency top-1000
դարձյալ	anew, again, once again		frequency top-1000
ցանկություն	wish, desire		frequency top-1000
վերցնել	to take		frequency top-1000
զգացում	feeling, sensation, sense		frequency top-1000
ավագ	older, elder, senior		frequency top-1000
գլխավոր	main, principal, essential		frequency top-1000
տեսություն	theory; survey	теория; обзор	frequency top-1000
գրավել	to conquer; to seize		frequency top-1000
հավաքել	to gather, to collect		frequency top-1000
անձ	person		frequency top-1000
համ	and, both		frequency top-1000
լեզվաբանություն	linguistics		frequency top-1000
արդի	modern, contemporary, up-to-date		frequency top-1000
զանազան	different, various, diverse		frequency top-1000
դատ	trial, judicial proceedings		frequency top-1000
սպանություն	killing; murder; homicide; assassination		frequency top-1000
հեր	hair		frequency top-1000
անվանում	name, title		frequency top-1000
թաղ	neighborhood, district, quarter		frequency top-1000
ընտրություն	choice		frequency top-1000
շեշտ	accent, stress, emphasis		frequency top-1000
հոլով	grammatical case, declension	падеж	frequency top-1000
անկաշկանդ	uninhibited, free, at ease	непринуждённый, свободный	frequency top-1000
աշակերտուհի	pupil (female)		frequency top-1000
կավիճ	chalk		frequency top-1000
միրգ	fruit		frequency top-1000
այսքան	so (much)		frequency top-1000
համով	tasty, delicious		frequency top-1000
ամուր	firm, sturdy, solid	крепкий, прочный, твёрдый	frequency top-1000
զգեստ	dress		frequency top-1000
օգտակար	useful		frequency top-1000
գետին	ground		frequency top-1000
լավագույն	best		frequency top-1000
թեկնածու	candidate		frequency top-1000
կարողություն	capacity		frequency top-1000
հետաքրքրական	interesting		frequency top-1000
անտարբեր	indifferent		frequency top-1000
մեղմ	mild		frequency top-1000
պտուղ	fruit		frequency top-1000
գրպան	pocket		frequency top-1000
քաղաքացիություն	citizenship		frequency top-1000
ուսումնասիրել	to research, to study, to examine		frequency top-1000
բնավ	never, not at all, not ever		frequency top-1000
ծարավ	thirsty		frequency top-1000
սառույց	ice		frequency top-1000
գորգ	carpet		frequency top-1000
կապույտ	blue		frequency top-1000
գնացք	train		frequency top-1000
հագել	to put on, wear (var. of հագնել)	надеть, одеть	frequency top-1000
մաքուր	clean; pure; genuine		frequency top-1000
խոնավ	damp, humid, moist		frequency top-1000
ուրբաթ	Friday		frequency top-1000
կիրակի	Sunday		frequency top-1000
սրճարան	café		frequency top-1000
եվրոպական	European		frequency top-1000
ֆրանսիացի	Frenchman or Frenchwoman		frequency top-1000
հունական	Greek		frequency top-1000
կատու	cat		frequency top-1000
ափսոս	what a pity!, too bad	жаль, как жаль	frequency top-1000
բրինձ	rice		frequency top-1000
թեյ	tea		frequency top-1000
քնել	to sleep		frequency top-1000
շարժում	motion, movement		frequency top-1000
հոգի	soul		frequency top-1000
թեթև	light		frequency top-1000
հարսանիք	wedding		frequency top-1000
ես	I	я	frequency core-inject
աջ	right (direction)	правый, направо	frequency core-inject
վերև	up, above	вверх, наверху	frequency core-inject
ներքև	down, below	вниз, внизу	frequency core-inject
վար	down, downward	вниз	frequency core-inject
հետև	behind, back	сзади, позади	frequency core-inject
մեջտեղ	middle, in the middle	середина, посередине	frequency core-inject
տեղափոխել	to move (relocate), transfer	переместить, перенести	frequency core-inject
շարժել	to move (set in motion)	двигать	frequency core-inject
շարժվել	to move (intr.)	двигаться	frequency core-inject
հրել	to push	толкать	frequency core-inject
շրջել	to turn, flip	поворачивать, переворачивать	frequency core-inject
պտտել	to rotate, spin	вращать, крутить	frequency core-inject
դիպչել	to touch	трогать, касаться	frequency core-inject
բաժակ	cup, glass	чашка, стакан	frequency core-inject
ափսե	plate	тарелка	frequency core-inject
դանակ	knife	нож	frequency core-inject
գդալ	spoon	ложка	frequency core-inject
պատառաքաղ	fork	вилка	frequency core-inject
բանալի	key	ключ	frequency core-inject
մահճակալ	bed	кровать	frequency core-inject
սրբիչ	towel	полотенце	frequency core-inject
օճառ	soap	мыло	frequency core-inject
լամպ	lamp	лампа	frequency core-inject
կոճակ	button	пуговица, кнопка	frequency core-inject
հատակ	floor	пол	frequency core-inject
առաստաղ	ceiling	потолок	frequency core-inject
խոհանոց	kitchen	кухня	frequency core-inject
լոգարան	bathroom	ванная	frequency core-inject
մազ	hair	волосы	frequency core-inject
քիթ	nose	нос	frequency core-inject
ատամ	tooth	зуб	frequency core-inject
շուրթ	lip	губа	frequency core-inject
մաշկ	skin	кожа	frequency core-inject
վիզ	neck	шея	frequency core-inject
ուս	shoulder	плечо	frequency core-inject
թև	arm, wing	рука (от плеча), крыло	frequency core-inject
արմունկ	elbow	локоть	frequency core-inject
ծունկ	knee	колено	frequency core-inject
կուրծք	chest, breast	грудь	frequency core-inject
ստամոքս	stomach	желудок	frequency core-inject
այտ	cheek	щека	frequency core-inject
օգտագործել	to use	использовать	frequency core-inject
մոռանալ	to forget	забывать	frequency core-inject
կորցնել	to lose	терять	frequency core-inject
արթնանալ	to wake up	просыпаться	frequency core-inject
հանգստանալ	to rest	отдыхать	frequency core-inject
սառը	cold	холодный	frequency core-inject
հեշտ	easy	лёгкий, легко	frequency core-inject
դանդաղ	slow	медленный	frequency core-inject
քաղցր	sweet	сладкий	frequency core-inject
դառը	bitter	горький	frequency core-inject
աղի	salty	солёный	frequency core-inject
կծու	spicy, sharp	острый	frequency core-inject
թարմ	fresh	свежий	frequency core-inject
կեղտոտ	dirty	грязный	frequency core-inject
դատարկ	empty	пустой	frequency core-inject
դեղին	yellow	жёлтый	frequency core-inject
շագանակագույն	brown	коричневый	frequency core-inject
մոխրագույն	gray	серый	frequency core-inject
նարնջագույն	orange	оранжевый	frequency core-inject
մանուշակագույն	purple	фиолетовый	frequency core-inject
վարդագույն	pink	розовый	frequency core-inject
շուտով	soon	скоро	frequency core-inject
հազվադեպ	rarely	редко	frequency core-inject
կեսօր	noon, midday	полдень	frequency core-inject
կեսգիշեր	midnight	полночь	frequency core-inject
ողջույն	hello, greetings	привет	frequency core-inject
ցտեսություն	goodbye	до свидания	frequency core-inject
ներողություն	sorry, excuse me	извините	frequency core-inject
ապրես	well done, bravo	молодец	frequency core-inject
ոչ ոք	nobody, no one	никто	frequency core-inject
չէի	wasn't (1sg)	я не был(-а)	frequency core-inject
չէին	weren't (3pl)	они не были	frequency core-inject
հարց տալ	to ask (a question)	задавать вопрос	frequency phrasal-verb
ցույց տալ	to show	показывать	frequency phrasal-verb
թույլ տալ	to allow, to permit	разрешать	frequency phrasal-verb
դուրս գալ	to go out, to come out	выходить	frequency phrasal-verb
ձեռք բերել	to acquire, to obtain	приобретать	frequency phrasal-verb
նկատի ունենալ	to bear in mind	иметь в виду	frequency phrasal-verb
կարիք ունենալ	to need	нуждаться	frequency phrasal-verb
հույս ունենալ	to hope	надеяться	frequency phrasal-verb
տեղի ունենալ	to take place, to occur	происходить	frequency phrasal-verb
խորհուրդ տալ	to advise	советовать	frequency phrasal-verb
կանգ առնել	to stop	останавливаться	frequency phrasal-verb
հանդես գալ	to perform, to appear	выступать	frequency phrasal-verb
հրաժեշտ տալ	to say goodbye	прощаться	frequency phrasal-verb
գլխի ընկնել	to realize, to catch on	догадаться	frequency phrasal-verb
կուլ տալ	to swallow	глотать	frequency phrasal-verb
դեմ լինել	to be against, to oppose	быть против	frequency phrasal-verb
միտք անել	to think, to ponder	думать	frequency phrasal-verb
հոգ տանել	to take care of	заботиться	frequency phrasal-verb
տուն գալ	to come home	приходить домой	frequency phrasal-verb
ողջույն տալ	to greet	приветствовать	frequency phrasal-verb
դատի տալ	to sue, to take to court	подать в суд	frequency phrasal-verb
